,Pearson's r,Pearson's r (abs),p-value
tensor dti,0.07667284333861141,0.07667284333861141,1.1647903057752171e-52
regional cerebral,0.07648904560502431,0.07648904560502431,2.0442742606520936e-52
spin labeling,0.07614412800532462,0.07614412800532462,5.853186869167762e-52
genes,0.0759306571840226,0.0759306571840226,1.1197032772735023e-51
concept,0.07590101248483415,0.07590101248483415,1.2250713156160179e-51
met,0.07578341275813866,0.07578341275813866,1.749662858435465e-51
cognitive performance,0.0752422427411274,0.0752422427411274,8.957313853038428e-51
integrity,0.07505601773657272,0.07505601773657272,1.5669456791138563e-50
resting,-0.07490459388591507,0.07490459388591507,2.466592179937129e-50
experimentally,0.07473032008817346,0.07473032008817346,4.1531821241219213e-50
cortex dmpfc,-0.07434939675206834,0.07434939675206834,1.2916553899856782e-49
confidence,0.07418221740964415,0.07418221740964415,2.1213602111847095e-49
parahippocampus,-0.07400520774851468,0.07400520774851468,3.582796551834075e-49
feelings,0.07368680188757275,0.07368680188757275,9.167958026357771e-49
dataset,0.0735798077514244,0.0735798077514244,1.2560138164723048e-48
hippocampal,0.07331986062653459,0.07331986062653459,2.6936251508412263e-48
hc,0.07290733261534252,0.07290733261534252,8.989940876108632e-48
medial temporal,0.07250071783718923,0.07250071783718923,2.9294064397157683e-47
voxelwise,0.07236087119415058,0.07236087119415058,4.390956966489441e-47
hcs,0.07191857448346001,0.07191857448346001,1.5713227916372123e-46
construction,-0.07191220648151264,0.07191220648151264,1.6003413453108922e-46
computed,0.07187746994227101,0.07187746994227101,1.7682804683202195e-46
density,0.07141040342870607,0.07141040342870607,6.733557211949118e-46
recollection,-0.07110498152526407,0.07110498152526407,1.6066468387424276e-45
obtain,0.07036890818313088,0.07036890818313088,1.286688677929869e-44
arterial spin,0.07029831128022862,0.07029831128022862,1.569058738856024e-44
gap,0.06985998492080829,0.06985998492080829,5.354203380468076e-44
serotonin,0.06955175871560945,0.06955175871560945,1.2633905211424787e-43
anisotropy,0.0688502779809234,0.0688502779809234,8.788898315091253e-43
encompassing,0.0687048271676768,0.0687048271676768,1.3107984089609049e-42
alteration,0.0685652180551933,0.0685652180551933,1.9222951920907128e-42
week,0.06808144480417119,0.06808144480417119,7.201348751048365e-42
gyrus precuneus,0.06759713598729915,0.06759713598729915,2.6765770843330825e-41
regulate,0.0671389081239135,0.0671389081239135,9.189661528551002e-41
intrinsic functional,-0.06699425188505662,0.06699425188505662,1.354139805564238e-40
normal controls,0.06696414610578413,0.06696414610578413,1.4677691737686346e-40
ica,-0.06692901124628028,0.06692901124628028,1.612418807411891e-40
29,0.06684407139613097,0.06684407139613097,2.0233622743362535e-40
amnestic,-0.06670676808873659,0.06670676808873659,2.9186850332395066e-40
impulsivity,0.06651862768650602,0.06651862768650602,4.815962304600269e-40
recall,0.0661717730714303,0.0661717730714303,1.2079547329995743e-39
using voxel,0.06600095655966881,0.06600095655966881,1.8965439593794656e-39
matter gm,0.06556554452493468,0.06556554452493468,5.957437989906084e-39
mild cognitive,-0.0655624337710386,0.0655624337710386,6.006191540100793e-39
bipolar,0.06528206712096495,0.06528206712096495,1.2500676532300154e-38
alzheimer,-0.06520004603017304,0.06520004603017304,1.548120840438769e-38
treatment,0.0643782824590327,0.0643782824590327,1.2997257301681784e-37
lateral orbitofrontal,0.06435401070173045,0.06435401070173045,1.3834610278588316e-37
frontopolar,0.06406708494071746,0.06406708494071746,2.8889110880280834e-37
fractional anisotropy,0.06404491173883134,0.06404491173883134,3.0576379435772767e-37
rich,0.06348831099442102,0.06348831099442102,1.2630562902091724e-36
fa,0.06326514957043622,0.06326514957043622,2.2228492815474467e-36
alzheimer disease,-0.06296274116895693,0.06296274116895693,4.7664927358755576e-36
fluctuation,-0.06294156084940494,0.06294156084940494,5.0273924446729975e-36
medial,0.06282847519557966,0.06282847519557966,6.680068527381025e-36
evaluations,0.06183554973600989,0.06183554973600989,7.927157059697308e-35
disorder ptsd,0.06176687998292736,0.06176687998292736,9.392645329597795e-35
bipolar disorder,0.06172657009720134,0.06172657009720134,1.0375172980072278e-34
dmpfc,-0.061253845613515705,0.061253845613515705,3.3159355979976566e-34
stress,0.0605394719996284,0.0605394719996284,1.887320477807139e-33
mind tom,-0.06039812534380476,0.06039812534380476,2.6560381275855285e-33
adulthood,0.05958683963279988,0.05958683963279988,1.8589664779429782e-32
assessments,0.05931531880265826,0.05931531880265826,3.5444806315640254e-32
orbitofrontal cortex,0.05900449259459494,0.05900449259459494,7.393437699261562e-32
inference,0.058847602244704485,0.058847602244704485,1.0699862138716482e-31
fc,-0.05872443784996312,0.05872443784996312,1.4292357708669939e-31
anterior posterior,0.058639659434363806,0.058639659434363806,1.743786736417484e-31
tom,-0.058629080137586734,0.058629080137586734,1.787578053081708e-31
mood,0.05790051995889292,0.05790051995889292,9.759569959807274e-31
graph,0.057640912434606714,0.057640912434606714,1.777846357270987e-30
connectivity posterior,-0.05758440795135564,0.05758440795135564,2.0250285755975022e-30
valence,0.05738931949808376,0.05738931949808376,3.171092094242692e-30
utility,0.05716770691066453,0.05716770691066453,5.2683313210729056e-30
functional abnormalities,0.05702274820820141,0.05702274820820141,7.335386725037163e-30
receive,0.05670590454714032,0.05670590454714032,1.507872795966453e-29
striking,0.056382549405387325,0.056382549405387325,3.132964380523026e-29
homogeneity,-0.05613995314927264,0.05613995314927264,5.408105596391237e-29
state networks,-0.05581594877072391,0.05581594877072391,1.1171595540970915e-28
independent component,-0.05579298019705586,0.05579298019705586,1.1759310169638585e-28
volumes,0.05578423674918237,0.05578423674918237,1.1991008290657366e-28
cortex amygdala,0.05540266107432388,0.05540266107432388,2.8014615090437114e-28
thinking,-0.055319270057262865,0.055319270057262865,3.3696967498947477e-28
functional networks,0.0553009522089544,0.0553009522089544,3.5090782104484257e-28
hippocampus,0.054990693509864554,0.054990693509864554,6.9575135565269545e-28
connectivity amygdala,0.05467418401774257,0.05467418401774257,1.3931499508012015e-27
low frequency,0.05434567676729222,0.05434567676729222,2.8520038825722185e-27
tissue,0.05432585794004807,0.05432585794004807,2.9775739781024015e-27
know,0.05384141206456137,0.05384141206456137,8.495021246706792e-27
rating,0.05375022872957792,0.05375022872957792,1.0337395542529899e-26
personal,-0.053378705041247386,0.053378705041247386,2.2922858836220435e-26
spin,0.052927658151419435,0.052927658151419435,5.9836779333841e-26
divergent,0.052853108423214376,0.052853108423214376,7.006551970179963e-26
positive correlations,0.0528149968033373,0.0528149968033373,7.594598089895491e-26
corrected,0.052712656814684795,0.052712656814684795,9.426858640748332e-26
fronto temporal,0.05240168900796501,0.05240168900796501,1.8133040262473583e-25
compromised,0.05165327937581656,0.05165327937581656,8.618241977409838e-25
options,0.05165064719746519,0.05165064719746519,8.665279197959987e-25
health,0.05123306961652655,0.05123306961652655,2.0478116711194424e-24
smoking,-0.05107409791551965,0.05107409791551965,2.8359447341912e-24
cerebral blood,0.05044158941128128,0.05044158941128128,1.025720866667794e-23
perfusion,0.050125300207236136,0.050125300207236136,1.9393314357933108e-23
personality,0.050091857674111284,0.050091857674111284,2.0739591577049427e-23
rewarding,0.04956879693017871,0.04956879693017871,5.891135962865653e-23
nucleus accumbens,0.04873757423430912,0.04873757423430912,3.0274074003677525e-22
internally,0.048350945081161126,0.048350945081161126,6.42224834915745e-22
value,0.04789676122037174,0.04789676122037174,1.5420620271030026e-21
fractional,0.04727676130223841,0.04727676130223841,5.03152048641693e-21
orbitofrontal,0.04719536808453957,0.04719536808453957,5.869963760477218e-21
anisotropy fa,0.0471523442027476,0.0471523442027476,6.3675388989941366e-21
41,0.047076236156842394,0.047076236156842394,7.351953545744037e-21
ventral striatum,0.04628895110760152,0.04628895110760152,3.2091860413401285e-20
negative correlations,0.04622160195414186,0.04622160195414186,3.6362307421354977e-20
network connectivity,0.046157267484957715,0.046157267484957715,4.0964428572291514e-20
01,0.04598089075571855,0.04598089075571855,5.674590849671919e-20
volumetric,0.04573585702834263,0.04573585702834263,8.905759371325925e-20
patient groups,-0.04568141297920939,0.04568141297920939,9.840615367463418e-20
ventral anterior,0.045646834969572975,0.045646834969572975,1.0484043895061657e-19
memory test,0.044867942001461714,0.044867942001461714,4.312393809958198e-19
seed,-0.044769009738839446,0.044769009738839446,5.152151891409726e-19
major depression,0.04444998319650034,0.04444998319650034,9.120589380316619e-19
accumbens,0.044213558160654295,0.044213558160654295,1.389041884486402e-18
addiction,0.04368683496047715,0.04368683496047715,3.51801644690845e-18
medial pfc,-0.0434234002024482,0.0434234002024482,5.576588560260506e-18
mind,-0.04278494606890289,0.04278494606890289,1.6840019104271568e-17
structure function,0.0426763265917182,0.0426763265917182,2.0291206991187006e-17
orbital,0.04240996371350235,0.04240996371350235,3.198924031376035e-17
regional gray,-0.04169610539899129,0.04169610539899129,1.0687319184503796e-16
metabolic,0.04073356403422018,0.04073356403422018,5.266016380410389e-16
depressed,0.04041869256227863,0.04041869256227863,8.802957871715315e-16
beliefs,-0.0401969970771503,0.0401969970771503,1.261042364568176e-15
thoughts,-0.04000038908560861,0.04000038908560861,1.7316743331005283e-15
hubs,0.03992199863304855,0.03992199863304855,1.9642663038836965e-15
atrophy,-0.03980838142554966,0.03980838142554966,2.356921515885616e-15
past,-0.039332628374456,0.039332628374456,5.027658184422763e-15
traits,0.039085144177791575,0.039085144177791575,7.430167029051879e-15
precuneus,0.03888939555102233,0.03888939555102233,1.0102592435214733e-14
spontaneous,0.038888330653378204,0.038888330653378204,1.0119450979019887e-14
belief,0.03887880220374702,0.03887880220374702,1.0271534499139936e-14
mental state,-0.03870839328813918,0.03870839328813918,1.3404033620791098e-14
trait,0.03831386117167406,0.03831386117167406,2.4716114408782212e-14
stress disorder,0.03818639543246998,0.03818639543246998,3.007959490183403e-14
posttraumatic,0.03813324217112073,0.03813324217112073,3.264052624963521e-14
amygdala response,0.03714122570024812,0.03714122570024812,1.4696905352075565e-13
remembering,-0.035697594566579276,0.035697594566579276,1.2256314851183947e-12
voxel morphometry,-0.03561114724555012,0.03561114724555012,1.3880277760636983e-12
gambling,0.035235858353372035,0.035235858353372035,2.3742358157785855e-12
computation,0.03443920512118873,0.03443920512118873,7.28608028586661e-12
morphometry,-0.03398832359280573,0.03398832359280573,1.359396000438351e-11
seeds,0.033841407644685975,0.033841407644685975,1.6628700843865557e-11
cognitive impairment,-0.03355432791828554,0.03355432791828554,2.4592801505985522e-11
ptsd,0.03353316403826391,0.03353316403826391,2.530939634723017e-11
intrinsic,0.03343458604046606,0.03343458604046606,2.8925639232552188e-11
sectional,0.03328191013572383,0.03328191013572383,3.554595196875402e-11
cross sectional,0.03328191013572383,0.03328191013572383,3.554595196875402e-11
amygdala hippocampus,-0.0331667253518026,0.0331667253518026,4.1500884040128346e-11
cortex hippocampus,0.03254773322299781,0.03254773322299781,9.456014685308858e-11
alff,-0.03243389810563352,0.03243389810563352,1.0984429564517571e-10
construct,-0.03218839722429856,0.03218839722429856,1.5148312602800866e-10
dysregulation,0.03187366254234143,0.03187366254234143,2.2794441178155717e-10
memory retrieval,-0.03146686228194295,0.03146686228194295,3.84353729912212e-10
covariance,0.03128459954850797,0.03128459954850797,4.847163815644848e-10
anterior hippocampus,0.031183808818462052,0.031183808818462052,5.507639299199599e-10
clustering,0.030976266277205046,0.030976266277205046,7.155884858158846e-10
biomarkers,0.030960004650464716,0.030960004650464716,7.303672573899773e-10
social cognitive,0.030451485492061874,0.030451485492061874,1.3769518085573969e-09
cortex posterior,-0.029430144399798498,0.029430144399798498,4.7737957205013825e-09
gm,0.028740240025058678,0.028740240025058678,1.0806235521637888e-08
matter volumes,-0.02862054007631551,0.02862054007631551,1.2428586193558988e-08
retrieved,-0.027005841241298532,0.027005841241298532,7.769837453876874e-08
major depressive,-0.02696756275141468,0.02696756275141468,8.104987787674036e-08
grey matter,-0.026920737693568574,0.026920737693568574,8.534034884911326e-08
frontotemporal,0.026721399966032858,0.026721399966032858,1.0619680991898039e-07
anterior temporal,-0.026614922017130088,0.026614922017130088,1.1927831742140437e-07
disorder mdd,-0.026158291729989312,0.026158291729989312,1.9532996036717547e-07
paralimbic,0.025845290339273984,0.025845290339273984,2.7263944227222974e-07
details,0.02531265973799852,0.02531265973799852,4.767285845004095e-07
inferences,0.025247683494125265,0.025247683494125265,5.099795627866732e-07
illness,0.02504123740766462,0.02504123740766462,6.311334596731827e-07
biomarker,0.024621076596458225,0.024621076596458225,9.690052170013776e-07
diseases,0.023157019369741797,0.023157019369741797,4.094883447687648e-06
money,0.023135863670775296,0.023135863670775296,4.178548480941697e-06
43,0.02288571461924709,0.02288571461924709,5.300611527212088e-06
connectivity networks,0.022841556719923082,0.022841556719923082,5.526544318807e-06
connectivity anterior,0.02178627743456144,0.02178627743456144,1.4657996727846807e-05
emotional valence,0.021537967767783966,0.021537967767783966,1.8326573578929528e-05
mtl,0.02148114001747126,0.02148114001747126,1.9281424323881476e-05
rostral anterior,0.02140818261310792,0.02140818261310792,2.0576887840165953e-05
dorsomedial,0.02134416537147968,0.02134416537147968,2.1781482774007654e-05
dorsomedial prefrontal,-0.020403621762943427,0.020403621762943427,4.9353755670127547e-05
mentalizing,-0.020271753426201137,0.020271753426201137,5.520308402545473e-05
semantic memory,-0.02018696421474335,0.02018696421474335,5.930473270991861e-05
grey,0.019476219261471354,0.019476219261471354,0.00010699631953297498
neocortical,0.01887637691596234,0.01887637691596234,0.00017347150461104297
deactivations,0.018557001045700922,0.018557001045700922,0.0002231351836197089
gm volume,0.017488072703711686,0.017488072703711686,0.0005040169409124327
vivo,0.017485752484328106,0.017485752484328106,0.0005048857113577603
medial lateral,0.01678654649570615,0.01678654649570615,0.0008406561832501954
lateral temporal,0.01634985982230888,0.01634985982230888,0.0011452536632954977
